[grid] 298 cells, max_workers=10
[1/298     16s] circ/batchtopk_sae/T1/d64/k1/s1/trained              vel=+0.000 orc=0.103 nmse=0.594 (cache t=True e=False)
  [train] step=  5400 loss=1.3330
  [train] step=  5700 loss=1.3323
  [train] step=  5999 loss=1.3327
  [train] step=     0 loss=2.2724
  [train] step=   300 loss=2.1114
  [train] step=   600 loss=1.5682
  [train] step=   900 loss=1.4056
  [train] step=  1200 loss=1.3449
  [train] step=  1500 loss=1.3421
  [train] step=  1800 loss=1.3311
  [train] step=  2100 loss=1.3454
  [train] step=  2400 loss=1.3278
  [train] step=  2700 loss=1.3351
  [train] step=  3000 loss=1.3276
  [train] step=  3300 loss=1.3316
  [train] step=  3600 loss=1.3386
  [train] step=  3900 loss=1.3233
  [train] step=  4200 loss=1.3371
  [train] step=  4500 loss=1.3368
  [train] step=  4800 loss=1.3285
  [train] step=  5100 loss=1.3312
  [train] step=  5400 loss=1.3276
  [train] step=  5700 loss=1.3278
  [train] step=  5999 loss=1.3214
  [train] step=     0 loss=2.2668
  [train] step=   300 loss=2.1547
  [train] step=   600 loss=1.6134
  [train] step=   900 loss=1.4457
  [train] step=  1200 loss=1.3745
  [train] step=  1500 loss=1.3517
  [train] step=  1800 loss=1.3471
  [train] step=  2100 loss=1.3329
  [train] step=  2400 loss=1.3380
  [train] step=  2700 loss=1.3291
  [train] step=  3000 loss=1.3235
  [train] step=  3300 loss=1.3248
  [train] step=  3600 loss=1.3187
  [train] step=  3900 loss=1.3177
  [train] step=  4200 loss=1.3220
  [train] step=  4500 loss=1.3219
  [train] step=  4800 loss=1.3151
  [train] step=  5100 loss=1.3156
  [train] step=  5400 loss=1.3177
  [train] step=  5700 loss=1.3121
  [train] step=  5999 loss=1.3054
  [train] step=     0 loss=2.2142
  [train] step=   300 loss=2.1188
  [train] step=   600 loss=1.6867
  [train] step=   900 loss=1.5196
  [train] step=  1200 loss=1.4655
  [train] step=  1500 loss=1.4534
  [train] step=  1800 loss=1.4722
  [train] step=  2100 loss=1.4732
  [train] step=  2400 loss=1.4443
  [train] step=  2700 loss=1.4481
  [train] step=  3000 loss=1.4607
  [train] step=  3300 loss=1.4473
  [train] step=  3600 loss=1.4555
  [train] step=  3900 loss=1.4555
  [train] step=  4200 loss=1.4694
  [train] step=  4500 loss=1.4658
  [train] step=  4800 loss=1.4576
  [train] step=  5100 loss=1.4459
  [train] step=  5400 loss=1.4903
  [train] step=  5700 loss=1.4597
  [train] step=  5999 loss=1.4594
  [train] step=     0 loss=2.2697
  [train] step=   300 loss=2.0863
  [train] step=   600 loss=1.7905
  [train] step=   900 loss=1.7873
  [train] step=  1200 loss=1.7615
  [train] step=  1500 loss=1.7538
  [train] step=  1800 loss=1.7288
  [train] step=  2100 loss=1.7461
  [train] step=  2400 loss=1.7185
  [train] step=  2700 loss=1.7371
  [train] step=  3000 loss=1.7283
  [train] step=  3300 loss=1.7141
  [train] step=  3600 loss=1.7347
  [train] step=  3900 loss=1.6769
  [train] step=  4200 loss=1.7283
  [train] step=  4500 loss=1.7246
  [train] step=  4800 loss=1.7180
  [train] step=  5100 loss=1.6849
  [train] step=  5400 loss=1.6860
  [train] step=  5700 loss=1.7008
  [train] step=  5999 loss=1.6917
  [train] step=     0 loss=2.2593
  [train] step=   300 loss=2.0212
  [train] step=   600 loss=1.6384
  [train] step=   900 loss=1.5975
  [train] step=  1200 loss=1.5153
  [train] step=  1500 loss=1.4757
  [train] step=  1800 loss=1.4874
  [train] step=  2100 loss=1.4304
  [train] step=  2400 loss=1.4912
  [train] step=  2700 loss=1.4438
  [train] step=  3000 loss=1.4675
  [train] step=  3300 loss=1.4477
  [train] step=  3600 loss=1.3852
  [train] step=  3900 loss=1.4483
  [train] step=  4200 loss=1.4766
  [train] step=  4500 loss=1.4097
  [train] step=  4800 loss=1.4112
  [train] step=  5100 loss=1.4224
  [train] step=  5400 loss=1.4449
  [train] step=  5700 loss=1.4316
  [train] step=  5999 loss=1.3628
  [train] step=     0 loss=2.1873
  [train] step=   300 loss=2.0566
  [train] step=   600 loss=1.6221
  [train] step=   900 loss=1.3850
  [train] step=  1200 loss=1.3267
  [train] step=  1500 loss=1.3272
  [train] step=  1800 loss=1.3104
  [train] step=  2100 loss=1.3018
  [train] step=  2400 loss=1.2998
  [train] step=  2700 loss=1.2894
  [train] step=  3000 loss=1.2930
  [train] step=  3300 loss=1.2891
  [train] step=  3600 loss=1.2906
  [train] step=  3900 loss=1.2938
  [train] step=  4200 loss=1.2903
  [train] step=  4500 loss=1.3008
  [train] step=  4800 loss=1.2955
  [train] step=  5100 loss=1.2997
  [train] step=  5400 loss=1.2960
  [train] step=  5700 loss=1.2947
  [train] step=  5999 loss=1.2923
  [train] step=     0 loss=2.2486
  [train] step=   300 loss=2.1586
  [train] step=   600 loss=1.6422
  [train] step=   900 loss=1.4072
  [train] step=  1200 loss=1.3466
  [train] step=  1500 loss=1.3328
  [train] step=  1800 loss=1.3148
  [train] step=  2100 loss=1.3088
  [train] step=  2400 loss=1.3030
  [train] step=  2700 loss=1.3020
  [train] step=  3000 loss=1.2942
  [train] step=  3300 loss=1.2923
  [train] step=  3600 loss=1.2851
  [train] step=  3900 loss=1.2885
  [train] step=  4200 loss=1.2934
  [train] step=  4500 loss=1.2926
  [train] step=  4800 loss=1.2856
  [train] step=  5100 loss=1.2872
  [train] step=  5400 loss=1.2890
  [train] step=  5700 loss=1.2830
  [train] step=  5999 loss=1.2762
  [train] step=     0 loss=11.2549
  [train] step=   300 loss=11.0239
  [train] step=   600 loss=9.7145
  [train] step=   900 loss=9.3538
  [train] step=  1200 loss=9.3057
  [train] step=  1500 loss=9.3341
  [train] step=  1800 loss=9.3442
  [train] step=  2100 loss=9.3517
  [train] step=  2400 loss=9.3136
  [train] step=  2700 loss=9.3168
  [train] step=  3000 loss=9.2947
  [train] step=  3300 loss=9.3192
  [train] step=  3600 loss=9.3179
  [train] step=  3900 loss=9.2952
  [train] step=  4200 loss=9.3425
  [train] step=  4500 loss=9.3143
  [train] step=  4800 loss=9.3402
  [train] step=  5100 loss=9.2788
  [train] step=  5400 loss=9.3333
  [train] step=  5700 loss=9.2549
  [train] step=  5999 loss=9.3106
  [train] step=     0 loss=2.2607
  [train] step=   300 loss=2.1493
  [train] step=   600 loss=1.7082
  [train] step=   900 loss=1.6238
  [train] step=  1200 loss=1.5558
  [train] step=  1500 loss=1.5661
  [train] step=  1800 loss=1.6128
  [train] step=  2100 loss=1.5799
  [train] step=  2400 loss=1.5832
  [train] step=  2700 loss=1.5828
  [train] step=  3000 loss=1.5758
  [train] step=  3300 loss=1.5858
  [train] step=  3600 loss=1.5502
  [train] step=  3900 loss=1.5607
  [train] step=  4200 loss=1.5435
  [train] step=  4500 loss=1.5626
  [train] step=  4800 loss=1.5825
  [train] step=  5100 loss=1.5819
  [train] step=  5400 loss=1.5658
  [train] step=  5700 loss=1.5792
  [train] step=  5999 loss=1.5981
  [train] step=     0 loss=2.2599
  [train] step=   300 loss=2.1186
  [train] step=   600 loss=1.8588
  [train] step=   900 loss=1.7787
  [train] step=  1200 loss=1.7840
  [train] step=  1500 loss=1.7143
  [train] step=  1800 loss=1.7380
  [train] step=  2100 loss=1.7214
  [train] step=  2400 loss=1.6960
  [train] step=  2700 loss=1.7457
  [train] step=  3000 loss=1.7164
  [train] step=  3300 loss=1.7184
  [train] step=  3600 loss=1.7111
  [train] step=  3900 loss=1.7263
  [train] step=  4200 loss=1.6983
  [train] step=  4500 loss=1.7252
  [train] step=  4800 loss=1.7507
  [train] step=  5100 loss=1.7651
  [train] step=  5400 loss=1.7554
  [train] step=  5700 loss=1.7481
  [train] step=  5999 loss=1.7029
  [train] step=     0 loss=2.2075
  [train] step=   300 loss=2.1343
  [train] step=   600 loss=1.7129
  [train] step=   900 loss=1.3994
  [train] step=  1200 loss=1.3443
  [train] step=  1500 loss=1.3289
  [train] step=  1800 loss=1.3399
  [train] step=  2100 loss=1.3161
  [train] step=  2400 loss=1.3181
  [train] step=  2700 loss=1.3304
  [train] step=  3000 loss=1.3364
  [train] step=  3300 loss=1.3325
  [train] step=  3600 loss=1.3143
  [train] step=  3900 loss=1.3153
  [train] step=  4200 loss=1.3150
  [train] step=  4500 loss=1.3205
  [train] step=  4800 loss=1.3085
  [train] step=  5100 loss=1.3341
  [train] step=  5400 loss=1.3169
  [train] step=  5700 loss=1.3200
  [train] step=  5999 loss=1.3118
  [train] step=     0 loss=2.1893
  [train] step=   300 loss=2.1787
  [train] step=   600 loss=2.1749
  [train] step=   900 loss=2.1551
  [train] step=  1200 loss=2.1421
  [train] step=  1500 loss=2.1139
  [train] step=  1800 loss=2.0887
  [train] step=  2100 loss=2.0983
  [train] step=  2400 loss=2.0617
  [train] step=  2700 loss=2.0443
  [train] step=  3000 loss=2.0511
  [train] step=  3300 loss=2.0562
  [train] step=  3600 loss=2.0469
  [train] step=  3900 loss=2.0564
  [train] step=  4200 loss=2.0297
  [train] step=  4500 loss=2.0148
  [train] step=  4800 loss=2.0359
  [train] step=  5100 loss=2.0363
  [train] step=  5400 loss=2.0232
  [train] step=  5700 loss=2.0094
  [train] step=  5999 loss=2.0514
  [train] step=     0 loss=2.1759
  [train] step=   300 loss=1.8366
  [train] step=   600 loss=1.4073
  [train] step=   900 loss=1.3207
  [train] step=  1200 loss=1.2951
  [train] step=  1500 loss=1.2848
  [train] step=  1800 loss=1.2912
  [train] step=  2100 loss=1.2816
  [train] step=  2400 loss=1.2784
  [train] step=  2700 loss=1.2706
  [train] step=  3000 loss=1.2763
  [train] step=  3300 loss=1.2617
  [train] step=  3600 loss=1.2713
  [train] step=  3900 loss=1.2742
  [train] step=  4200 loss=1.2686
  [train] step=  4500 loss=1.2625
  [train] step=  4800 loss=1.2622
  [train] step=  5100 loss=1.2718
  [train] step=  5400 loss=1.2619
  [train] step=  5700 loss=1.2673
  [train] step=  5999 loss=1.2662
  [train] step=     0 loss=2.2211
  [train] step=   300 loss=2.1176
  [train] step=   600 loss=1.6593
  [train] step=   900 loss=1.3937
  [train] step=  1200 loss=1.3697
  [train] step=  1500 loss=1.3489
  [train] step=  1800 loss=1.3409
  [train] step=  2100 loss=1.3580
  [train] step=  2400 loss=1.3539
  [train] step=  2700 loss=1.3508
  [train] step=  3000 loss=1.3481
  [train] step=  3300 loss=1.3392
  [train] step=  3600 loss=1.3450
  [train] step=  3900 loss=1.3537
  [train] step=  4200 loss=1.3492
  [train] step=  4500 loss=1.3440
  [train] step=  4800 loss=1.3506
  [train] step=  5100 loss=1.3504
  [train] step=  5400 loss=1.3516
  [train] step=  5700 loss=1.3395
  [train] step=  5999 loss=1.3459
  [train] step=     0 loss=2.1738
  [train] step=   300 loss=1.9865
  [train] step=   600 loss=1.4580
  [train] step=   900 loss=1.2941
  [train] step=  1200 loss=1.2679
  [train] step=  1500 loss=1.2534
  [train] step=  1800 loss=1.2429
  [train] step=  2100 loss=1.2483
  [train] step=  2400 loss=1.2449
  [train] step=  2700 loss=1.2366
  [train] step=  3000 loss=1.2486
  [train] step=  3300 loss=1.2375
  [train] step=  3600 loss=1.2374
  [train] step=  3900 loss=1.2490
  [train] step=  4200 loss=1.2429
  [train] step=  4500 loss=1.2390
  [train] step=  4800 loss=1.2375
  [train] step=  5100 loss=1.2372
  [train] step=  5400 loss=1.2384
  [train] step=  5700 loss=1.2311
  [train] step=  5999 loss=1.2377
  [train] step=     0 loss=2.2504
  [train] step=   300 loss=2.0932
  [train] step=   600 loss=1.4964
  [train] step=   900 loss=1.3823
  [train] step=  1200 loss=1.3457
  [train] step=  1500 loss=1.3409
  [train] step=  1800 loss=1.3489
  [train] step=  2100 loss=1.3406
  [train] step=  2400 loss=1.3403
  [train] step=  2700 loss=1.3377
  [train] step=  3000 loss=1.3413
  [train] step=  3300 loss=1.3378
  [train] step=  3600 loss=1.3357
  [train] step=  3900 loss=1.3420
  [train] step=  4200 loss=1.3401
  [train] step=  4500 loss=1.3389
  [train] step=  4800 loss=1.3391
  [train] step=  5100 loss=1.3290
  [train] step=  5400 loss=1.3333
  [train] step=  5700 loss=1.3404
  [train] step=  5999 loss=1.3444
  [train] step=     0 loss=2.2710
  [train] step=   300 loss=2.1034
  [train] step=   600 loss=1.5708
  [train] step=   900 loss=1.4303
  [train] step=  1200 loss=1.3789
  [train] step=  1500 loss=1.3617
  [train] step=  1800 loss=1.3514
  [train] step=  2100 loss=1.3465
  [train] step=  2400 loss=1.3349
  [train] step=  2700 loss=1.3406
  [train] step=  3000 loss=1.3283
  [train] step=  3300 loss=1.3318
  [train] step=  3600 loss=1.3274
  [train] step=  3900 loss=1.3116
  [train] step=  4200 loss=1.3413
  [train] step=  4500 loss=1.3289
  [train] step=  4800 loss=1.3211
  [train] step=  5100 loss=1.3324
  [train] step=  5400 loss=1.3286
  [train] step=  5700 loss=1.3260
  [train] step=  5999 loss=1.3323
  [train] step=     0 loss=2.2570
  [train] step=   300 loss=2.2645
  [train] step=   600 loss=2.2380
  [train] step=   900 loss=2.1514
  [train] step=  1200 loss=2.0706
  [train] step=  1500 loss=2.0631
  [train] step=  1800 loss=2.0569
  [train] step=  2100 loss=2.0762
  [train] step=  2400 loss=2.0351
  [train] step=  2700 loss=2.0705
  [train] step=  3000 loss=2.0437
  [train] step=  3300 loss=2.0513
  [train] step=  3600 loss=2.0350
  [train] step=  3900 loss=2.0446
  [train] step=  4200 loss=2.0301
  [train] step=  4500 loss=2.0438
  [train] step=  4800 loss=2.0483
  [train] step=  5100 loss=2.0463
  [train] step=  5400 loss=2.0603
  [train] step=  5700 loss=2.0470
  [train] step=  5999 loss=2.0532
  [train] step=     0 loss=2.2088
  [train] step=   300 loss=2.1261
  [train] step=   600 loss=1.6779
  [train] step=   900 loss=1.4986
  [train] step=  1200 loss=1.4743
  [train] step=  1500 loss=1.4699
  [train] step=  1800 loss=1.4701
  [train] step=  2100 loss=1.4821
  [train] step=  2400 loss=1.4628
  [train] step=  2700 loss=1.4501
  [train] step=  3000 loss=1.4719
  [train] step=  3300 loss=1.4689
  [train] step=  3600 loss=1.4505
  [train] step=  3900 loss=1.4777
  [train] step=  4200 loss=1.4692
  [train] step=  4500 loss=1.4552
  [train] step=  4800 loss=1.4672
  [train] step=  5100 loss=1.4593
  [train] step=  5400 loss=1.4688
  [train] step=  5700 loss=1.4555
  [train] step=  5999 loss=1.4576
  [train] step=     0 loss=2.2288
  [train] step=   300 loss=2.0289
  [train] step=   600 loss=1.5056
  [train] step=   900 loss=1.3943
  [train] step=  1200 loss=1.3546
  [train] step=  1500 loss=1.3399
  [train] step=  1800 loss=1.3470
  [train] step=  2100 loss=1.3382
  [train] step=  2400 loss=1.3315
  [train] step=  2700 loss=1.3341
  [train] step=  3000 loss=1.3271
  [train] step=  3300 loss=1.3327
  [train] step=  3600 loss=1.3277
  [train] step=  3900 loss=1.3419
  [train] step=  4200 loss=1.3425
  [train] step=  4500 loss=1.3344
  [train] step=  4800 loss=1.3340
  [train] step=  5100 loss=1.3333
  [train] step=  5400 loss=1.3275
  [train] step=  5700 loss=1.3312
  [train] step=  5999 loss=1.3311
  [train] step=     0 loss=2.2785
  [train] step=   300 loss=2.1179
  [train] step=   600 loss=1.7730
  [train] step=   900 loss=1.6429
  [train] step=  1200 loss=1.6097
  [train] step=  1500 loss=1.7262
  [train] step=  1800 loss=1.6336
  [train] step=  2100 loss=1.6591
  [train] step=  2400 loss=1.7133
  [train] step=  2700 loss=1.6342
  [train] step=  3000 loss=1.6587
  [train] step=  3300 loss=1.6782
  [train] step=  3600 loss=1.7005
  [train] step=  3900 loss=1.5705
  [train] step=  4200 loss=1.6448
  [train] step=  4500 loss=1.6857
  [train] step=  4800 loss=1.6962
  [train] step=  5100 loss=1.6497
  [train] step=  5400 loss=1.6413
  [train] step=  5700 loss=1.6628
  [train] step=  5999 loss=1.6234
  [train] step=     0 loss=2.2270
  [train] step=   300 loss=2.1305
  [train] step=   600 loss=1.6382
  [train] step=   900 loss=1.4209
  [train] step=  1200 loss=1.3187
  [train] step=  1500 loss=1.2956
  [train] step=  1800 loss=1.2946
  [train] step=  2100 loss=1.2871
  [train] step=  2400 loss=1.2920
  [train] step=  2700 loss=1.2813
  [train] step=  3000 loss=1.2883
  [train] step=  3300 loss=1.2950
  [train] step=  3600 loss=1.2790
  [train] step=  3900 loss=1.2886
  [train] step=  4200 loss=1.2881
  [train] step=  4500 loss=1.2875
  [train] step=  4800 loss=1.2856
  [train] step=  5100 loss=1.2813
  [train] step=  5400 loss=1.2797
  [train] step=  5700 loss=1.2862
  [train] step=  5999 loss=1.2843
  [train] step=     0 loss=2.2036
  [train] step=   300 loss=2.2075
  [train] step=   600 loss=2.1884
  [train] step=   900 loss=2.1717
  [train] step=  1200 loss=2.1389
  [train] step=  1500 loss=2.1357
  [train] step=  1800 loss=2.1101
  [train] step=  2100 loss=2.1192
  [train] step=  2400 loss=2.1072
  [train] step=  2700 loss=2.1097
  [train] step=  3000 loss=2.0719
  [train] step=  3300 loss=2.1054
  [train] step=  3600 loss=2.0944
  [train] step=  3900 loss=2.0700
  [train] step=  4200 loss=2.0718
  [train] step=  4500 loss=2.0823
  [train] step=  4800 loss=2.0913
  [train] step=  5100 loss=2.0892
  [train] step=  5400 loss=2.0991
  [train] step=  5700 loss=2.0769
  [train] step=  5999 loss=2.0750
  [train] step=     0 loss=2.0846
  [train] step=   300 loss=1.9507
  [train] step=   600 loss=1.4539
  [train] step=   900 loss=1.2633
  [train] step=  1200 loss=1.2433
  [train] step=  1500 loss=1.2416
  [train] step=  1800 loss=1.2456
  [train] step=  2100 loss=1.2292
  [train] step=  2400 loss=1.2438
  [train] step=  2700 loss=1.2424
  [train] step=  3000 loss=1.2374
  [train] step=  3300 loss=1.2355
  [train] step=  3600 loss=1.2342
  [train] step=  3900 loss=1.2313
  [train] step=  4200 loss=1.2386
  [train] step=  4500 loss=1.2404
  [train] step=  4800 loss=1.2236
  [train] step=  5100 loss=1.2309
  [train] step=  5400 loss=1.2432
  [train] step=  5700 loss=1.2297
  [train] step=  5999 loss=1.2286
  [train] step=     0 loss=2.2345
  [train] step=   300 loss=2.1167
  [train] step=   600 loss=1.6365
  [train] step=   900 loss=1.3916
  [train] step=  1200 loss=1.3570
  [train] step=  1500 loss=1.3553
  [train] step=  1800 loss=1.3510
  [train] step=  2100 loss=1.3572
  [train] step=  2400 loss=1.3484
  [train] step=  2700 loss=1.3410
  [train] step=  3000 loss=1.3578
  [train] step=  3300 loss=1.3419
  [train] step=  3600 loss=1.3397
  [train] step=  3900 loss=1.3433
  [train] step=  4200 loss=1.3507
  [train] step=  4500 loss=1.3506
  [train] step=  4800 loss=1.3395
  [train] step=  5100 loss=1.3399
  [train] step=  5400 loss=1.3501
  [train] step=  5700 loss=1.3573
  [train] step=  5999 loss=1.3388
  [train] step=     0 loss=2.2374
  [train] step=   300 loss=2.2064
  [train] step=   600 loss=2.1598
  [train] step=   900 loss=1.9112
  [train] step=  1200 loss=1.7844
  [train] step=  1500 loss=1.7528
  [train] step=  1800 loss=1.7505
  [train] step=  2100 loss=1.7192
  [train] step=  2400 loss=1.7075
  [train] step=  2700 loss=1.7122
  [train] step=  3000 loss=1.6975
  [train] step=  3300 loss=1.7143
  [train] step=  3600 loss=1.7335
  [train] step=  3900 loss=1.7092
  [train] step=  4200 loss=1.7261
  [train] step=  4500 loss=1.7272
  [train] step=  4800 loss=1.6880
  [train] step=  5100 loss=1.6869
  [train] step=  5400 loss=1.6985
  [train] step=  5700 loss=1.7204
  [train] step=  5999 loss=1.7053
  [train] step=     0 loss=2.2459
  [train] step=   300 loss=2.0696
  [train] step=   600 loss=1.5246
  [train] step=   900 loss=1.3724
  [train] step=  1200 loss=1.3449
  [train] step=  1500 loss=1.3565
  [train] step=  1800 loss=1.3579
  [train] step=  2100 loss=1.3506
  [train] step=  2400 loss=1.3463
  [train] step=  2700 loss=1.3391
  [train] step=  3000 loss=1.3374
  [train] step=  3300 loss=1.3452
  [train] step=  3600 loss=1.3327
  [train] step=  3900 loss=1.3382
  [train] step=  4200 loss=1.3342
  [train] step=  4500 loss=1.3360
  [train] step=  4800 loss=1.3392
  [train] step=  5100 loss=1.3409
  [train] step=  5400 loss=1.3361
  [train] step=  5700 loss=1.3366
  [train] step=  5999 loss=1.3251
  [train] step=     0 loss=2.2646
  [train] step=   300 loss=2.0534
  [train] step=   600 loss=1.5129
  [train] step=   900 loss=1.3730
  [train] step=  1200 loss=1.3429
  [train] step=  1500 loss=1.3349
  [train] step=  1800 loss=1.3216
  [train] step=  2100 loss=1.3331
  [train] step=  2400 loss=1.3194
  [train] step=  2700 loss=1.3179
  [train] step=  3000 loss=1.3127
  [train] step=  3300 loss=1.3170
  [train] step=  3600 loss=1.3245
  [train] step=  3900 loss=1.3239
  [train] step=  4200 loss=1.3218
  [train] step=  4500 loss=1.3227
  [train] step=  4800 loss=1.3203
  [train] step=  5100 loss=1.3186
  [train] step=  5400 loss=1.3123
  [train] step=  5700 loss=1.3142
  [train] step=  5999 loss=1.3175
  [train] step=     0 loss=2.2659
  [train] step=   300 loss=2.1155
  [train] step=   600 loss=1.5390
  [train] step=   900 loss=1.3769
  [train] step=  1200 loss=1.3309
  [train] step=  1500 loss=1.3298
  [train] step=  1800 loss=1.3287
  [train] step=  2100 loss=1.3148
  [train] step=  2400 loss=1.3315
  [train] step=  2700 loss=1.3113
  [train] step=  3000 loss=1.3070
  [train] step=  3300 loss=1.3084
  [train] step=  3600 loss=1.3055
  [train] step=  3900 loss=1.3061
  [train] step=  4200 loss=1.3057
  [train] step=  4500 loss=1.3093
  [train] step=  4800 loss=1.2997
  [train] step=  5100 loss=1.3082
  [train] step=  5400 loss=1.3093
  [train] step=  5700 loss=1.2975
  [train] step=  5999 loss=1.2926
  [train] step=     0 loss=2.2041
  [train] step=   300 loss=2.1022
  [train] step=   600 loss=1.6560
  [train] step=   900 loss=1.5261
  [train] step=  1200 loss=1.4979
  [train] step=  1500 loss=1.4803
  [train] step=  1800 loss=1.4517
  [train] step=  2100 loss=1.4578
  [train] step=  2400 loss=1.4572
  [train] step=  2700 loss=1.4543
  [train] step=  3000 loss=1.4578
  [train] step=  3300 loss=1.4327
  [train] step=  3600 loss=1.4439
  [train] step=  3900 loss=1.4502
  [train] step=  4200 loss=1.4459
  [train] step=  4500 loss=1.4434
  [train] step=  4800 loss=1.4288
  [train] step=  5100 loss=1.4394
  [train] step=  5400 loss=1.4390
  [train] step=  5700 loss=1.4423
  [train] step=  5999 loss=1.4550
  [train] step=     0 loss=2.2658
  [train] step=   300 loss=2.0800
  [train] step=   600 loss=1.7656
  [train] step=   900 loss=1.7109
  [train] step=  1200 loss=1.6656
  [train] step=  1500 loss=1.7137
  [train] step=  1800 loss=1.6637
  [train] step=  2100 loss=1.6945
  [train] step=  2400 loss=1.6752
  [train] step=  2700 loss=1.6984
  [train] step=  3000 loss=1.6762
  [train] step=  3300 loss=1.7021
  [train] step=  3600 loss=1.7080
  [train] step=  3900 loss=1.6481
  [train] step=  4200 loss=1.6878
  [train] step=  4500 loss=1.6786
  [train] step=  4800 loss=1.6763
  [train] step=  5100 loss=1.6806
  [train] step=  5400 loss=1.6217
  [train] step=  5700 loss=1.6341
  [train] step=  5999 loss=1.6763
  [train] step=     0 loss=2.2672
  [train] step=   300 loss=2.2623
  [train] step=   600 loss=2.2614
  [train] step=   900 loss=2.2226
  [train] step=  1200 loss=2.1620
  [train] step=  1500 loss=2.1778
  [train] step=  1800 loss=2.1530
  [train] step=  2100 loss=2.1948
  [train] step=  2400 loss=2.1069
  [train] step=  2700 loss=2.1374
  [train] step=  3000 loss=2.1508
  [train] step=  3300 loss=2.1522
  [train] step=  3600 loss=2.1417
  [train] step=  3900 loss=2.1711
  [train] step=  4200 loss=2.1498
  [train] step=  4500 loss=2.1441
  [train] step=  4800 loss=2.1167
  [train] step=  5100 loss=2.1314
  [train] step=  5400 loss=2.1417
  [train] step=  5700 loss=2.1498
  [train] step=  5999 loss=2.1456
  [train] step=     0 loss=2.1669
  [train] step=   300 loss=2.0266
  [train] step=   600 loss=1.5986
  [train] step=   900 loss=1.3885
  [train] step=  1200 loss=1.2950
  [train] step=  1500 loss=1.3121
  [train] step=  1800 loss=1.3009
  [train] step=  2100 loss=1.2938
  [train] step=  2400 loss=1.2873
  [train] step=  2700 loss=1.2794
  [train] step=  3000 loss=1.2785
  [train] step=  3300 loss=1.2778
  [train] step=  3600 loss=1.2782
  [train] step=  3900 loss=1.2796
  [train] step=  4200 loss=1.2791
  [train] step=  4500 loss=1.2840
  [train] step=  4800 loss=1.2811
  [train] step=  5100 loss=1.2832
  [train] step=  5400 loss=1.2775
  [train] step=  5700 loss=1.2786
  [train] step=  5999 loss=1.2773
  [train] step=     0 loss=2.2313
  [train] step=   300 loss=2.0668
  [train] step=   600 loss=1.4420
  [train] step=   900 loss=1.3233
  [train] step=  1200 loss=1.2920
  [train] step=  1500 loss=1.2937
  [train] step=  1800 loss=1.2908
  [train] step=  2100 loss=1.2846
  [train] step=  2400 loss=1.2898
  [train] step=  2700 loss=1.2821
  [train] step=  3000 loss=1.2786
  [train] step=  3300 loss=1.2772
  [train] step=  3600 loss=1.2730
  [train] step=  3900 loss=1.2726
  [train] step=  4200 loss=1.2753
  [train] step=  4500 loss=1.2778
  [train] step=  4800 loss=1.2694
  [train] step=  5100 loss=1.2710
  [train] step=  5400 loss=1.2739
  [train] step=  5700 loss=1.2680
  [train] step=  5999 loss=1.2593
  [train] step=     0 loss=11.3830
  [train] step=   300 loss=11.2856
  [train] step=   600 loss=10.1560
  [train] step=   900 loss=9.6866
  [train] step=  1200 loss=9.6116
  [train] step=  1500 loss=9.6273
  [train] step=  1800 loss=9.6246
  [train] step=  2100 loss=9.6154
  [train] step=  2400 loss=9.5916
  [train] step=  2700 loss=9.6286
  [train] step=  3000 loss=9.5928
  [train] step=  3300 loss=9.6173
  [train] step=  3600 loss=9.6419
  [train] step=  3900 loss=9.5886
  [train] step=  4200 loss=9.5929
  [train] step=  4500 loss=9.5490
  [train] step=  4800 loss=9.5898
  [train] step=  5100 loss=9.5841
  [train] step=  5400 loss=9.6068
  [train] step=  5700 loss=9.5331
  [train] step=  5999 loss=9.5938
  [train] step=     0 loss=2.2556
  [train] step=   300 loss=2.1422
  [train] step=   600 loss=1.6578
  [train] step=   900 loss=1.5803
  [train] step=  1200 loss=1.5215
  [train] step=  1500 loss=1.5088
  [train] step=  1800 loss=1.5536
  [train] step=  2100 loss=1.5399
  [train] step=  2400 loss=1.5112
  [train] step=  2700 loss=1.5396
  [train] step=  3000 loss=1.5211
  [train] step=  3300 loss=1.5193
  [train] step=  3600 loss=1.5260
  [train] step=  3900 loss=1.5033
  [train] step=  4200 loss=1.5256
  [train] step=  4500 loss=1.5451
  [train] step=  4800 loss=1.5192
  [train] step=  5100 loss=1.5471
  [train] step=  5400 loss=1.5168
  [train] step=  5700 loss=1.5565
  [train] step=  5999 loss=1.5323
  [train] step=     0 loss=2.2492
  [train] step=   300 loss=2.0477
  [train] step=   600 loss=1.7092
  [train] step=   900 loss=1.6177
  [train] step=  1200 loss=1.4992
  [train] step=  1500 loss=1.4157
  [train] step=  1800 loss=1.4083
  [train] step=  2100 loss=1.4363
  [train] step=  2400 loss=1.3791
  [train] step=  2700 loss=1.3842
  [train] step=  3000 loss=1.3726
  [train] step=  3300 loss=1.3852
  [train] step=  3600 loss=1.3765
  [train] step=  3900 loss=1.3816
  [train] step=  4200 loss=1.3807
  [train] step=  4500 loss=1.3947
  [train] step=  4800 loss=1.3879
  [train] step=  5100 loss=1.3797
  [train] step=  5400 loss=1.3931
  [train] step=  5700 loss=1.3775
  [train] step=  5999 loss=1.3735
  [train] step=     0 loss=2.1649
